"agents,0,boundary,mass","agents,0,boundary,volume","agents,0,boundary,width","agents,0,boundary,length","agents,0,boundary,surface_area","agents,0,internal,protein","agents,1,boundary,mass","agents,1,boundary,volume","agents,1,boundary,width","agents,1,boundary,length","agents,1,boundary,surface_area","agents,1,internal,protein","agents,00,boundary,mass","agents,00,boundary,volume","agents,00,boundary,width","agents,00,boundary,length","agents,00,boundary,surface_area","agents,00,internal,protein","agents,01,boundary,mass","agents,01,boundary,volume","agents,01,boundary,width","agents,01,boundary,length","agents,01,boundary,surface_area","agents,01,internal,protein","agents,10,boundary,mass","agents,10,boundary,volume","agents,10,boundary,width","agents,10,boundary,length","agents,10,boundary,surface_area","agents,10,internal,protein","agents,11,boundary,mass","agents,11,boundary,volume","agents,11,boundary,width","agents,11,boundary,length","agents,11,boundary,surface_area","agents,11,internal,protein","colony_global,mass",time
2889.718906818987,2.6113022965447383,1.0,3.658146680551841,10.707008573978104,83264566.0,2889.718802703189,2.6113022018940133,1.0,3.6581465600387952,10.707008195375202,83264563.0,,,,,,,,,,,,,,,,,,,,,,,,,5779.437709522175,85.0
2907.109333826065,2.627017188017261,1.0,3.678155501815878,10.769868139868194,83765655.0,2907.109229710267,2.6270170933665353,1.0,3.6781553813028314,10.769867761265292,83765652.0,,,,,,,,,,,,,,,,,,,,,,,,,5814.218563536331,86.0
2924.6043972099665,2.6428266671146043,1.0,3.6982847557842797,10.833106056257567,84269759.0,2924.604327799435,2.642826572463879,1.0,3.698284635271233,10.833105677654665,84269757.0,,,,,,,,,,,,,,,,,,,,,,,,,5849.208725009401,87.0
2942.204756370745,2.6587312701908785,1.0,3.7185351253643084,10.896724468562663,84776897.0,2942.2047216654796,2.6587312070903955,1.0,3.7185350450222785,10.896724216160731,84776896.0,,,,,,,,,,,,,,,,,,,,,,,,,5884.409478036225,88.0
2959.9110360031877,2.6747315967006773,1.0,3.738907373805259,10.960725774601858,85287087.0,2959.911001297922,2.674731565150436,1.0,3.738907333634244,10.960725648400896,85287086.0,,,,,,,,,,,,,,,,,,,,,,,,,5919.82203730111,89.0
2977.7238955073476,2.6908282145483526,1.0,3.759402224185409,11.02511224599256,85800348.0,2977.7238608020816,2.690828182998111,1.0,3.7594021840143936,11.025112119791594,85800347.0,,,,,,,,,,,,,,,,,,,,,,,,,5955.44775630943,90.0
2995.643959578011,2.7070217231884977,1.0,3.7800204397540518,11.089886280553142,86316698.0,2995.643924872745,2.707021691638256,1.0,3.780020399583037,11.089886154352175,86316697.0,,,,,,,,,,,,,,,,,,,,,,,,,5991.287884450756,91.0
3013.6718529099653,2.7233126905254648,1.0,3.8007627435894675,11.155050149901008,86836155.0,3013.6718182046993,2.723312658975223,1.0,3.8007627034184517,11.155050023700042,86836154.0,,,,,,,,,,,,,,,,,,,,,,,,,6027.343671114664,92.0
3031.8082349032634,2.7397016844636046,1.0,3.8216298587699318,11.220606125653568,87358738.0,3031.8082001979974,2.739701652913363,1.0,3.821629818598917,11.220605999452602,87358737.0,,,,,,,,,,,,,,,,,,,,,,,,,6063.616435101261,93.0
3050.0537649579587,2.756189304457512,1.0,3.842622548544741,11.286556605629197,87884466.0,3050.0537302526927,2.7561892729072706,1.0,3.8426225083737258,11.286556479428231,87884465.0,,,,,,,,,,,,,,,,,,,,,,,,,6100.107495210652,94.0
3068.4091024741033,2.7727761499617807,1.0,3.8637415761631884,11.352903987646272,88413358.0,3068.4090677688373,2.7727761184115387,1.0,3.863741535992173,11.352903861445306,88413357.0,,,,,,,,,,,,,,,,,,,,,,,,,6136.818170242941,95.0
3086.8749068517504,2.789462820431003,1.0,3.884987704874567,11.419650669523161,88945433.0,3086.874872146485,2.789462788880761,1.0,3.884987664703551,11.419650543322195,88945432.0,,,,,,,,,,,,,,,,,,,,,,,,,6173.749778998235,96.0
3105.4518374909535,2.806249915319773,1.0,3.9063616979281703,11.486799049078243,89480710.0,3105.451802785688,2.8062498837695316,1.0,3.9063616577571554,11.486798922877277,89480709.0,,,,,,,,,,,,,,,,,,,,,,,,,6210.903640276641,97.0
3124.140553791766,2.823138034082685,1.0,3.9278643185732935,11.554351524129888,90019208.0,3124.1405190864994,2.8231380025324437,1.0,3.927864278402279,11.554351397928926,90019207.0,,,,,,,,,,,,,,,,,,,,,,,,,6248.281072878265,98.0
3142.941749859505,2.8401277761743327,1.0,3.949496330059231,11.622310492496482,90560947.0,3142.941715154239,2.8401277446240902,1.0,3.9494962898882147,11.622310366295512,90560946.0,,,,,,,,,,,,,,,,,,,,,,,,,6285.883465013743,99.0
3161.8560850942245,2.85721977259955,1.0,3.9712585358062897,11.690678478197349,91105946.0,3161.8560503889585,2.857219741049308,1.0,3.971258495635274,11.690678351996382,91105945.0,,,,,,,,,,,,,,,,,,,,,,,,,6323.712135483183,100.0
3180.884253601243,2.8744146228129313,1.0,3.9931516990637648,11.759457879050874,91654225.0,3180.884218895977,2.8744145912626897,1.0,3.9931516588927494,11.759457752849908,91654224.0,,,,,,,,,,,,,,,,,,,,,,,,,6361.7684724972205,101.0
3200.0269494858803,2.891712957819312,1.0,4.015176623251965,11.828651219076399,92205804.0,3200.026880075349,2.89171292626907,1.0,4.015176583080949,11.828651092875429,92205802.0,,,,,,,,,,,,,,,,,,,,,,,,,6400.05382956123,102.0
3219.2848321481893,2.9091154086235274,1.0,4.0373341117912,11.898261022293259,92760702.0,3219.2847627376573,2.9091153455230443,1.0,4.03733403144917,11.898260769891326,92760700.0,,,,,,,,,,,,,,,,,,,,,,,,,6438.5695948858465,103.0
3238.6585956934878,2.926622574680172,1.0,4.0596249279307655,11.968289686519839,93318939.0,3238.658526282956,2.9266225115796884,1.0,4.059624847588735,11.968289434117903,93318937.0,,,,,,,,,,,,,,,,,,,,,,,,,6477.317121976444,104.0
3258.148968932361,2.94423508699408,1.0,4.082049875090968,12.038739735775469,93880536.0,3258.148899521829,2.9442350238935964,1.0,4.0820497947489365,12.038739483373533,93880534.0,,,,,,,,,,,,,,,,,,,,,,,,,6516.29786845419,105.0
3277.756645970129,2.961953608120328,1.0,4.104609796863133,12.109613820280462,94445513.0,3277.756541854331,2.9619535450198446,1.0,4.104609716521102,12.10961356787853,94445510.0,,,,,,,,,,,,,,,,,,,,,,,,,6555.513187824459,106.0
3297.482320912109,2.9797787690637536,1.0,4.127305496667571,12.180914464054165,95013890.0,3297.482216796311,2.979778674413028,1.0,4.127305376154524,12.180914085451263,95013887.0,,,,,,,,,,,,,,,,,,,,,,,,,6594.96453770842,107.0
3317.3266878636205,2.99771120082919,1.0,4.15013777792459,12.252644191115909,95585687.0,3317.326583747823,2.9977111061784645,1.0,4.150137657411543,12.252643812513007,95585684.0,,,,,,,,,,,,,,,,,,,,,,,,,6634.653271611443,108.0
3337.2904756352495,3.015751534421473,1.0,4.173107444054498,12.32480552548504,96160925.0,3337.2903715194516,3.015751439770748,1.0,4.173107323541452,12.324805146882142,96160922.0,,,,,,,,,,,,,,,,,,,,,,,,,6674.580847154701,109.0
3357.374413037579,3.0339004323956815,1.0,4.196215338648624,12.397401117381875,96739625.0,3357.374308921781,3.033900337744956,1.0,4.196215218135578,12.397400738778973,96739622.0,,,,,,,,,,,,,,,,,,,,,,,,,6714.74872195936,110.0
3377.579194175929,3.05215855730689,1.0,4.219462305298289,12.47043361702671,97321807.0,3377.579124765397,3.0521584626561644,1.0,4.219462184785243,12.470433238423809,97321805.0,,,,,,,,,,,,,,,,,,,,,,,,,6755.158318941326,111.0
3397.9055825661494,3.0705265401599355,1.0,4.242849147423804,12.543905548438893,97907493.0,3397.9055131556174,3.0705264770594516,1.0,4.242849067081773,12.543905296036957,97907491.0,,,,,,,,,,,,,,,,,,,,,,,,,6795.811095721767,112.0
3418.3543070188266,3.0890050750601357,1.0,4.266376748787508,12.617819688039692,98496704.0,3418.3542376082946,3.089005011959652,1.0,4.266376668445477,12.61781943563776,98496702.0,,,,,,,,,,,,,,,,,,,,,,,,,6836.708544627121,113.0
3438.926061639278,3.1075948245625695,1.0,4.290045952980727,12.692178686049427,99089460.0,3438.926026934012,3.107594761462086,1.0,4.2900458726386965,12.692178433647495,99089459.0,,,,,,,,,,,,,,,,,,,,,,,,,6877.8520885732905,114.0
3459.6216446486205,3.126296419672071,1.0,4.31385756342377,12.766985066487432,99685784.0,3459.621609943355,3.1262963881218293,1.0,4.313857523252755,12.76698494028647,99685783.0,,,,,,,,,,,,,,,,,,,,,,,,,6919.2432545919755,115.0
3480.4417848574403,3.1451105860442006,1.0,4.337812504049992,12.842241731975953,100285697.0,3480.441715446909,3.145110554493959,1.0,4.3378124638789775,12.842241605774987,100285695.0,,,,,,,,,,,,,,,,,,,,,,,,,6960.88350030435,116.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14005.548705484222,117.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9722.917338936963,118.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9765.313916510073,119.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9807.965681903675,120.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9850.874058033678,121.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9894.040676047574,122.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9937.467062977068,123.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9981.154815264394,124.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10025.10549464652,125.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10069.32066286041,126.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10113.801951053565,127.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10158.550920962956,128.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10203.569134325546,129.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10248.858256994103,130.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10294.41988541086,131.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10340.255789544377,132.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10386.367565836894,133.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10432.756776025373,134.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10479.425190078378,135.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10526.374473848677,136.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10573.606258483765,137.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10621.122313952212,138.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10668.924340812042,139.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10717.01403962129,140.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10765.393076232722,141.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10814.063324730698,142.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10863.026450967982,143.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10912.284259618405,144.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10961.838485945264,145.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11011.690934622387,146.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11061.843375618339,147.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11112.297648312213,148.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11163.055557377838,149.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11214.118838078515,150.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11265.4894686144,151.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11317.169323069853,152.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11369.160136708173,153.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11421.463818318985,154.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11474.08227669192,155.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11527.017385911335,156.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11580.271089472128,157.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11633.845261458651,158.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11687.741845365807,159.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11741.962749983215,160.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11796.510057626836,161.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11851.385607675764,162.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11906.591378330158,163.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11962.129382495443,164.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12018.001598371779,165.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12074.21010827512,166.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12130.75685570036,167.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12187.643922963456,168.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12244.873322969834,169.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12302.447138035448,170.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12360.367381065726,171.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12418.636203787153,172.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12477.255619105155,173.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12536.227848156755,174.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12595.55497325791,175.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12655.239180840366,176.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12715.282587925358,177.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12775.687276828834,178.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12836.455503393083,179.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12897.589419344593,180.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12959.091280525652,181.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13020.963273368016,182.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13083.207653713967,183.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13145.82653858473,184.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13208.82228793839,185.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13272.197157617231,186.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13335.953472874071,187.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13400.093454845935,188.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13464.619394080371,189.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13529.533650535466,190.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13594.838549464037,191.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13660.536485529434,192.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13726.629749279207,193.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13793.120804787246,194.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13860.012012011626,195.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13927.305765615703,196.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13995.00449496809,197.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14063.11066414267,198.0
1339,,1.0,2.0,,,1339,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14131.626702508061,199.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14200.555004727612,200.0
